ID,name_product,price_product,number_purchaser,name_store,address
194,honor/荣耀Play8T 5G手机6000mAh大电池长续航新款百亿补贴官方,923.00元,1000+人收货,百亿补贴官方频道,浙江
195,【官方旗舰店】2023全新正品256G大内存电竞游戏13promax智能安卓5G全网通学生价千百元大屏老年人备用机,363.00元,1000+人收货,巴硕旗舰店,广东
196,[官方旗舰]4G全网通关爱心G5正品老年手机超长待机老人机大屏大字体大声音男女士电信版学生专用智能按键,81.00元,1000+人收货,关爱心旗舰店,广东
197,【12期免息 赠无线运动耳机2】vivo S18e新款天玑5G智能人像拍照全新直屏全面屏官方旗舰店官网正品S17e,1999.00元,1000+人收货,vivo手机官方旗舰店,广东
198,Apple/苹果 iPhone 15 Pro Max支持移动联通电信 5G 双卡双待手机,9999.00元,1000+人收货,易惠购企业店,浙江
199,官方旗舰店｜新款4G全网通三防老年机正品超长待机老人专用手机一键拨号大字体大声音电信版5G学生按键老人机,51.10元,1000+人收货,关爱心赫尔曼专卖店,广东
200,Apple/苹果 iPhone 15 Plus全网通2023新品5G手机,6999.00元,1000+人收货,花海手机通讯店,北京
201,Apple/苹果13 iphone13 移动联通电信5G数码双卡官方官网正品手机,3985.00元,1000+人收货,百亿补贴官方频道,浙江
202,(送蓝牙耳机)分期免息Apple/苹果 iPhone 13 Pro Max国行双卡手机,4298.00元,1000+人收货,星期五数码,广东
203,OPPO Reno11手机 全网通 5G天玑8200拍照影像手机百亿补贴正品,1979.00元,1000+人收货,百亿补贴官方频道,浙江
204,Apple/苹果 iPhone 15 Pro,8499.00元,1000+人收货,果壹数码,上海
205,(送蓝牙耳机)分期免息Apple/苹果 iPhone 14 Pro Max国行正品双卡,6598.00元,1000+人收货,星期五数码,广东
206,HUAWEI Mate 60 RS 非凡大师 旗舰手机 ULTIMATE DESIGN,11999.00元,0,华为官方旗舰店,广东
207,OPPO Reno11 Pro骁龙8+旗舰芯片5G新款智能拍照oppo手机正品oppo旗舰店官方旗舰reno11proAI,3299.00元,1000+人收货,OPPO官方旗舰店,广东
208,Apple/苹果 iPhone 15 Pro,9999.00元,1000+人收货,鑫辰通讯数码科技,广东
209,Apple/苹果 iPhone 14 Plus,5999.00元,0,Apple Store 官方旗舰店,上海
210,【官方旗舰店】4G全网通关爱心T2正品老年机超长待机老人机手机大字大声移动联通电信版儿童专用学生校园,49.00元,1000+人收货,关爱心旭光明专卖店,广东
211,vivo iQOO Z8x 8+128,1199.00元,1000+人收货,百亿企业店,广东
212,【至高享6期免息】OPPO一加 Ace 2 Pro OnePlus新款游戏学生智能拍照5G第二代骁龙8oppoAI,2599.00元,1000+人收货,一加官方旗舰店,广东
213,新MIUI/小米 Redmi K70 12G/16G+256 全网通5G游戏手机冰封散热快,2999.00元,1000+人收货,多多数码商场,广东
214,Apple/苹果 iPhone 15国行官方正品苹果15手机已激活新款iphone15,4598.00元,1000+人收货,苹果渠道仓,广东
215,【15 Pro】Apple/苹果 iPhone 15 Pro高刷屏全网通2023新品5G手机,9999.00元,1000+人收货,华圣手机通讯店,北京
216,诺基亚全网通老人机超长待机老年手机5G大屏大字大声音移动电信4G,125.00元,1000+人收货,雄捷数码手机城,广东
217,【爆款】Apple/苹果 iPhone 15 Pro Max 高刷屏全网通5G双卡双待,10999.00元,1000+人收货,京天数码通讯店,北京
218,【限时抢购】2024新款正品x13promax电竞游戏智能手机5G全网通学生价256G大内存百元备用机超大屏官方旗舰店,374.00元,1000+人收货,魅紫旗舰店,广东
219,小米14Pro手机新品新款上市小米徕卡联合研发百亿补贴官方正品,4459.00元,1000+人收货,百亿补贴官方频道,浙江
220,Apple/苹果 iPhone 15 Pro Max支持移动联通电信5G 双卡双待手机,9999.00元,1000+人收货,京淘优选手机店,北京
221,honor/荣耀X40 GT竞速版 5G骁龙888芯片 智能电竞手机高刷电竞屏,1335.00元,1000+人收货,百亿补贴官方频道,浙江
222,MIUI/小米 Xiaomi 13,3599.00元,1000+人收货,兴隆数码店,广东
223,【官方正品+全国联保】Apple/苹果 iPhone 15 Pro,7499.00元,1000+人收货,宏鸣数码,北京
224,honor/荣耀 X50 5G手机 5800毫安大电池学生,1749.00元,1000+人收货,享机惠数码店,北京
225,Apple/苹果 iPhone 15 Pro Max新款5G手机国行正品智能全网通手机,12499.00元,1000+人收货,乐汇数码通讯,广东
226,Apple/苹果 iPhone 15 Pro Max,11199.00元,1000+人收货,年月数码,北京
227,honor/荣耀 90 GT 5G智能游戏高通骁龙8芯片直屏拍照高端荣耀手机,2355.00元,1000+人收货,百亿补贴官方频道,浙江
228,Apple/苹果 iPhone 15 Pro Max,16999.00元,1000+人收货,浩酷3C数码,浙江
229,[官方旗舰店]4G全网通纽曼 M6正品老年手机超长待机老人机大屏幕大字大声音移动联通电信版女小学生智能按键,162.00元,1000+人收货,纽曼深圳专卖店,广东
230,realme真我 GT Neo5 SE新品5G手机第二代骁龙7+旗舰芯手机大内存,1763.00元,1000+人收货,百亿补贴官方频道,浙江
231,【12+256百亿补贴】vivo iQOO Z8手机,1699.00元,1000+人收货,全国数码手机商城,广东
232,现货速发【下单优先发】HONOR/荣耀X50 5G手机官方旗舰店正品新款智能官网学生游戏直降荣耀x50非华为,1249.00元,1000+人收货,机御旗舰店,广东
233,【15Pro】Apple/苹果 iPhone 15 Pro支持移动联通电信5G 双卡双待,8999.00元,1000+人收货,京淘优选手机店,北京
234,【享3期免息】OPPO一加 Ace 2V OnePlus新款游戏5G性能手机直屏天玑9000移动平台旗舰店正品享OPPO官方售后,1999.00元,1000+人收货,OPPO官方旗舰店,广东
235,OPPO K11x 1亿超清影像新款5g新品120Hz竞速屏手机百亿补贴官方,1022.00元,1000+人收货,百亿补贴官方频道,浙江
236,Apple/苹果 iPhone 15 Pro Max支持移动联通电信5G 双卡双待手机,9999.00元,1000+人收货,京淘优选手机店,北京
237,Apple/苹果 iPhone 15,6999.00元,1000+人收货,合谷数码电器,浙江
238,【官方旗舰店】金立L1新款三防老人机超长待机4G全网通正品老年大屏大字大声音电信版学生专用非智能按键,73.70元,1000+人收货,gionee金立旗舰店,广东
239,Apple/苹果 iPhone 15 支持移动联通电信5G 双卡双待手机,5299.00元,1000+人收货,HK数码企业店,上海
240,Apple/苹果 iPhone 15 Pro,7999.00元,1000+人收货,深翼数码手机店,北京
241,【15 Pro】Apple/苹果 iPhone 15 Pro高刷屏全网通5G双卡双待手机,8499.00元,1000+人收货,京天数码通讯店,北京
242,【12+256G】vivo iQOO Neo7 SE,2099.00元,1000+人收货,静远数码通讯店,广东
243,当天发!送好礼 小米红米Note11Pro 8+256GB 5G手机 天玑920旗舰 闪充 小米官方旗舰官网店Redmi,699.00元,1000+人收货,创宇嘉汇数码专营店,广东
244,【百亿补贴】honor/荣耀 90 16GB+256GB,9999.00元,1000+人收货,百盛优选店,广东
245,【现货速发 选送手环】小米Redmi Note 13 Pro手机红米note13pro官方旗舰店正品官网新款小米红米note13pro,1399.00元,1000+人收货,机御旗舰店,广东
246,Huawei/华为 P60 256/512GB,9999.00元,1000+人收货,星星通讯行,浙江
247,【至高立省100元 赠闪充面条线】vivo Y55t新品5G智能拍照手机大内存大电池长续航vivo官方旗舰店正品学生机,799.00元,1000+人收货,vivo手机官方旗舰店,广东
248,【至高6期免息】OPPO一加 Ace 3 新款游戏学生智能5G手机第二代骁龙8 oppo官网旗舰店官方正品一加AI,2599.00元,1000+人收货,OPPO官方旗舰店,广东
249,Apple/苹果 iPhone 15 Pro Max 手机,10999.00元,1000+人收货,信圆手机数码,北京
250,16+512）OnePlus/一加 Ace 2 Pro,2999.00元,1000+人收货,浩酷3C数码,浙江
251,MIUI/小米 Xiaomi Civi 3手机小米百亿补贴新款拍照智能小米手机,1856.00元,1000+人收货,百亿补贴官方频道,浙江
252,[官方旗舰店] 金立V33老人机超长待机4G全网通正品老年手机大屏幕大字大声音男女电信版学生专用智能按键,114.00元,1000+人收货,gionee金立旗舰店,广东
253,Apple/苹果 iPhone 15 Pro Max 新款手机官方正品原装未拆封现货,10999.00元,1000+人收货,紫金数码店,广东
254,【8+128百亿补贴】】vivo iQOO Z8x 手机,999.00元,1000+人收货,全国数码手机商城,广东
255,【12/16+512】MIUI/小米 Redmi Note 13 Pro,1999.00元,1000+人收货,百补优选,广东
256,vivo X90新品拍照超清智能手机旗舰百亿补贴正品保障5G游戏手机,2957.00元,1000+人收货,百亿补贴官方频道,浙江
257,vivo iQOO 12第三代骁龙8自研电竞芯片闪充游戏手机百亿补贴官方,3543.00元,1000+人收货,百亿补贴官方频道,浙江
258,Apple/苹果 iPhone 15 Pro 支持移动联通电信5G 双卡双待手机,9999.00元,1000+人收货,立立数码,江苏
259,Huawei/华为nova11 保障鸿蒙学生超薄直面屏nova11手机 百亿补贴,2111.00元,1000+人收货,百亿补贴官方频道,浙江
260,Apple/苹果 iPhone SE苹果iPhone5s备用机学生上网课可刷机可还原,122.00元,1000+人收货,西游二师兄数码通讯店,广东
261,官方旗舰品纽曼 L8S全网通4G三防老年机超长待机正品老年手机大屏大字大声音按键电信版功能学生专用全语音王,52.90元,1000+人收货,深圳易乐购数码专营店,广东
262,顺丰Apple/苹果 iPhone 15 Pro Max新款15手机5G正品苹果15promax,8880.00元,1000+人收货,七分钟数码,广东
263,[官方旗舰店]4G全网通纽曼K50正品老年手机长待机老人机大屏幕大字大声音男女士电信版学生专用智能按键,85.00元,1000+人收货,纽曼手机旗舰店,广东
264,Apple/苹果 iPhone 15 手机,5999.00元,1000+人收货,信圆手机数码,北京
265,Apple/苹果 iPhone 15 Pro Max,9999.00元,1000+人收货,魔伐数码,广东
266,【16G+256G】honor/荣耀 90,2499.00元,1000+人收货,壹佰分数码,广东
267,【至高12期免息 顺丰速发】Samsung/三星 Galaxy S24 Ultra 拍照游戏AI大屏商用智能 2亿像素 旗舰新品,9699.00元,1000+人收货,三星官方旗舰店,北京
268,Apple/苹果 iPhone 15 Pro Max,11999.00元,1000+人收货,糖豹数码电器,浙江
269,Apple/苹果 iPhone 15 Pro Max,16999.00元,1000+人收货,果壹数码,上海
270,Redmi Note 13 5G手机红米note手机小米手机小米官方旗舰店官网新品小米note13,999.00元,1000+人收货,小米官方旗舰店,北京
271,honor/荣耀Magic Vs2 5G折叠手机超轻薄机身第一代骁龙8+百亿补贴,6036.00元,1000+人收货,百亿补贴官方频道,浙江
272,[4G全网通]纽曼三防老年机超长待机正品老年手机大屏大字体大声音语音播报移动联通电信版老人专用按键机1617,65.00元,1000+人收货,苏宁易购官方旗舰店,江苏
273,Apple/苹果 iPhone 15 Pro,8499.00元,1000+人收货,迷制数码,浙江
274,MIUI/小米 Xiaomi 13,4299.00元,1000+人收货,魔伐数码,广东
275,Apple/苹果 iPhone 15,5999.00元,1000+人收货,迷制数码,浙江
276,顺丰速发【24期免息】Apple/苹果 iPhone 15 Pro 国行正品5G新款手机官方旗舰店直降全新分期13官网14pro max,7699.00元,1000+人收货,深蓝港数码旗舰店,广东
277,【顺丰包邮】MIUI/小米 Redmi Note 11 5G,1099.00元,1000+人收货,壹佰分数码,广东
278,【百亿补贴】Apple/苹果 iPhone 15,5999.00元,1000+人收货,中国移动泛全联盟手机企业店,浙江
279,honor/荣耀 X40 GT竞速版 5G智能手机 骁龙888旗舰芯片,1499.00元,1000+人收货,荣耀手机数码店,广东
280,vivo iQOO Neo8 12+256,2199.00元,1000+人收货,果果数码手机商城,湖北
281,朵唯S9学生手机老年机手机儿童手机迷你4G全网通超长待机戒网瘾专用备用小非智能男女老人机学生款高中生,66.80元,1000+人收货,恒诚卓越数码专营店,广东
282,【晒单享10元红包】Huawei/华为畅享70手机官方鸿蒙系统旗舰店6000mAh大电池千元老人机学生机华为畅想 70,939.00元,1000+人收货,苏宁易购官方旗舰店,北京
283,【全国联保】Apple/苹果 iPhone 15 Pro全网通手机原装国行正品,6869.00元,1000+人收货,众逸数码,江苏
284,【官方正品】小米红米手机Redmi 10A 大电量大屏幕大音量小米官方旗舰店老年机备用机9a,509.00元,1000+人收货,机御旗舰店,广东
285,【购机享6期免息】vivo iQOO Neo8 Pro新品手机天玑9200+独显芯片高刷官方旗舰店智能5g游戏电竞,2399.00元,1000+人收货,iQOO手机官方旗舰店,广东
286,【购机享6期免息】Xiaomi Civi 3新品手机小米Civi3官方旗舰店官网正品新款拍照智能Civi系列,2299.00元,1000+人收货,小米官方旗舰店,北京
287,MIUI/小米 Xiaomi 13,3999.00元,900+人收货,百越数码手机店,广东
288,【顺丰速发 立即抢购】Samsung/三星 Galaxy S24 Ultra 拍照游戏AI大屏商用智能 2亿像素 旗舰新品,9699.00元,900+人收货,三星官方旗舰店,北京
289,百亿 全新正品vivo iQOO Neo8手机全网通5G,1948.00元,900+人收货,团购百货手机店企业店,广东
290,【百亿补贴】vivo iQOO Neo7 SE 12+256G新款学生游戏手机,2099.00元,900+人收货,酷客数码科技,广东
291,【现货速发赠原厂碎屏险】小米Redmi Note 13 Pro手机红米note13pro小米官方旗舰店小米note13红米note13pro+,1349.00元,900+人收货,佰分购旗舰店,广东
292,【享24期免息】OPPO一加 12 新品旗舰智能哈苏拍照5G手机第三代骁龙8官方旗舰店正品享官方售后OPPOAI,4299.00元,900+人收货,OPPO官方旗舰店,广东
293,MIUI/小米 Redmi K60 16+256,2199.00元,900+人收货,淘百优选,北京
294,Apple/苹果 iPhone 15 Pro Max 支持移动联通电信5G 双卡双待手机,10999.00元,900+人收货,立立数码,江苏
295,Apple/苹果 iPhone 15 支持移动联通电信5G双卡双待手机,5999.00元,900+人收货,华圣手机通讯店,广东
296,【晒单享30元红包】huawei/华为畅享70Pro 1亿像素超清影像40W超级快充5000mAh电池长续航官方旗舰店畅想,1359.00元,900+人收货,苏宁易购官方旗舰店,北京
297,Apple/苹果 iPhone 15 Pro Max 高刷屏全网通2023新品5G手机,9999.00元,900+人收货,花海手机通讯店,北京
298,【512版本低至2899】realme真我GT5旗舰新机第二代骁龙8游戏满级秒充144Hz电竞直屏官方正品gt5,2899.00元,900+人收货,realme官方旗舰店,广东
299,【百亿】vivo iQOO Z8x 12GB+256GB 手机,1499.00元,900+人收货,白云手机企业店,江苏
300,【学生戒网力荐】诺基亚105 4G全网通老人老年机手机按键学生戒网功能备用老人机官方旗舰店官网2023新款,199.00元,900+人收货,诺基亚手机官方旗舰店,广东
301,【百亿补贴】vivo iQOO Z8 手机 12+256GB,1899.00元,900+人收货,迷制数码,广东
302,OPPO Find X7 Ultra旗舰全新智能拍照AI手机oppo手机官方旗舰店oppo商务全面屏正品新机oppofindx7ultra,5999.00元,900+人收货,OPPO官方旗舰店,广东
303,【3期免息 赠闪充面条线】vivo Y100i新品5G智能拍照手机大内存大电池长续航vivo官方旗舰店正品,999.00元,800+人收货,vivo手机官方旗舰店,广东
304,Redmi Note 13 Pro 手机红米note手机小米官方旗舰店note13pro,1499.00元,800+人收货,喵速达电器官方旗舰店,浙江
305,MIUI/小米 Redmi K70 16+512G 16+1TB全网通5G狂暴引擎游戏手机,3999.00元,800+人收货,多多数码商场,广东
306,【享3期免息】OPPO一加Ace 2OnePlus新款游戏旗舰智能5G手机满血版骁龙8+处理器享旗舰正品oppoAI,2049.00元,800+人收货,OPPO官方旗舰店,广东
307,Apple/苹果 iPhone 15 Plus全网通2023新品5G手机,6999.00元,800+人收货,华圣手机通讯店,广东
308,Apple/苹果 iPhone 15 Pro,8499.00元,800+人收货,陆杰数码,浙江
309,晒单返15元红包】HONOR/荣耀畅玩20手机官方旗舰店官网正品老人学生千元新款5000毫安大电池华为2127,549.00元,800+人收货,苏宁易购官方旗舰店,天津
310,MIUI/小米 Redmi Note 13 Pro 256G,1599.00元,800+人收货,新方向数码店,广东
311,vivo Y78t手机vivoy78t新品上市官方正品vivo2023学生百亿补贴,935.00元,800+人收货,百亿补贴官方频道,浙江
312,【优惠900】OPPO K10x oppok10x手机新款上市oppo手机官方旗舰店正品opopk10pro k9s 0ppo官方旗舰店正品,999.00元,800+人收货,OPPO欧佳专卖店,广东
313,Apple/苹果 iPhone 15 Pro Max,16999.00元,800+人收货,陆杰数码,浙江
314,【16GB+256GB】MIUI/小米 Redmi K60 5G手机全网通正品小米k60,2599.00元,800+人收货,百补优选,广东
315,【全国联保】Apple/苹果 iPhone 15 Pro Max全网通5G手机原装国行,9999.00元,800+人收货,不二优选手机商城,江苏
316,Apple/苹果 iPhone 15 Pro Max,9999.00元,800+人收货,终端优品,浙江
317,honor/荣耀畅玩40 5G手机官方旗舰店官网正品续航千元机百亿补贴,646.00元,800+人收货,百亿补贴官方频道,浙江
318,Apple/苹果 iPhone 15 Pro Max支持移动联通电信5G 双卡双待手机,13999.00元,800+人收货,京天数码通讯店,北京
319,Redmi Note 12 Turbo小米手机红米新款小米官方旗舰店官网新品正品note 12,1999.00元,800+人收货,喵速达电器官方旗舰店,浙江
320,【官网】HONOR/荣耀Play5T 4G手机5000mAh大电池22.5W快充新款官方旗舰店正品学生游戏拍照备用商务智能,749.00元,800+人收货,荣耀官方旗舰店,广东
321,【百亿补贴】Apple/苹果 iPhone 15 Pro,7999.00元,800+人收货,中国移动泛全联盟手机企业店,浙江
322,Apple/苹果 iPhone 15 Pro Max,16999.00元,800+人收货,曈曚数码,浙江
323,Apple/苹果 iPhone 15手机全网通5g双卡国行正品苹果手机 双卡,5449.00元,800+人收货,年月数码,北京
324,vivo iQOO Z8x手机iqooz8x官方正品vivoz8x大电池z8x iqoz8x iqz8,1399.00元,800+人收货,全新正品特卖店,浙江
325,【12G+256G】honor/荣耀 90,2499.00元,800+人收货,壹佰分数码,广东
326,vivo iQOO Z7骁龙782G/120W闪充千元学生大内存送礼游戏手机iQOO官网旗舰店,1249.00元,800+人收货,iQOO手机官方旗舰店,广东
327,【官方旗舰店】尼凯恩F1三防老年机老人机超长待机正品老年手机大屏大字大声音4G全网通电信版按键老人专用,63.00元,800+人收货,尼凯恩旗舰店,广东
328,【8+256】OPPO K10x 5G全网通手机拍照智能新款电竞游戏手机,1099.00元,800+人收货,百亿企业店,广东
329,【6期免息/咨询下单更优惠 自营】HONOR/荣耀X50 GT 新品上市骁龙8+智能电竞5G荣耀官方旗舰网正品 x50gt,1969.00元,800+人收货,喵速达电器官方旗舰店,浙江
330,MIUI/小米 Redmi Note 13 Pro手机,1499.00元,800+人收货,明通数码手机,广东
331,Apple/苹果 iPhone 14 Pro国行14promax正品14官方手机plus全原,3671.00元,800+人收货,iPhone臻选,广东
332,12G+512G官方正品2024全新i15ProMax电竞游戏智能手机5G全网通千元学生价超薄6.8大屏备用机工作室老人机,383.25元,800+人收货,天天特卖工厂店,浙江
333,【推荐新品iQOO 12】vivo iQOO 11S超算独显芯片200W闪充骁龙8Gen2游戏iQOO官网旗舰店官方vivoiQOO11S,4199.00元,800+人收货,iQOO手机官方旗舰店,广东
334,百亿补贴vivo X90S全新正品蔡司影像天玑5G全面屏游戏拍照手机,3899.00元,800+人收货,全球数码手机商城,湖北
335,【至高直降100元】荣耀X50 智能手机5G全球首款瑞士SGS整机五星抗跌耐摔认证 5800mAh大电池官方旗舰店X30,1299.00元,800+人收货,荣耀官方旗舰店,广东
336,【全国联保】Apple/苹果 iPhone 15全网通5G手机原装国行正品,5999.00元,800+人收货,不二优选手机商城,江苏
337,【小时送达】Apple/苹果 iPhone 15 手机,5199.00元,0,Apple授权专营店,北京
338,【新品上市】OPPO K11X oppok11x手机 oppo手机 5g智能全网通正品0ppo k10x k9x k10 oppo官方旗舰店官网,1099.00元,800+人收货,OPPO欧欧专卖店,浙江
339,honor/荣耀 X50系列全新智能5G手机官方正品长续航学生千元机,1299.00元,800+人收货,宏利达数码手机,广东
340,现货3天内发货 [百亿补贴]vivo iQOO Neo8 【12GB+256GB】,2394.00元,800+人收货,优品行货数码店,广东
341,[24期免息]OPPO Reno11 opporeno11手机新款上市oppo手机官方旗舰店官网正品reno11pro+十 0ppo5g新机reno10,2099.00元,800+人收货,OPPO平实专卖店,广东
342,【百亿补贴】OPPO K10x 8+256GB,999.00元,700+人收货,欧加手机正品店,广东
343,16+256）oppo OnePlus/一加 Ace 2 5G手机 全网通 游戏手机 一,2799.00元,700+人收货,迷制数码,浙江
344,MIUI/小米 Redmi Note 13 5G,1099.00元,700+人收货,布丁数码手机,辽宁
345,Apple/苹果 iPhone 15 手机,5999.00元,700+人收货,信圆手机数码,北京
346,Apple/苹果 iPhone 15,5999.00元,700+人收货,陆杰数码,浙江
347,【官网】OPPO A2 大内存大屏幕 新品5G智能拍照学生手机官方正品oppo旗舰店官方旗舰oppoa2,1399.00元,700+人收货,OPPO官方旗舰店,广东
348,【购机享24期免息】vivo iQOO 12 Pro骁龙8Gen3/2K E7屏游戏闪充拍照iQOO官方旗舰店官网vivoiQOO12Pro,4999.00元,700+人收货,iQOO手机官方旗舰店,广东
349,Huawei/华为 P60,9999.00元,700+人收货,酷动3C数码商城,广东
350,Redmi K70新品上市红米手机小米手机官方旗舰店新品上市新款旗舰K60红米k70小米k70,2499.00元,700+人收货,喵速达电器官方旗舰店,浙江
351,Apple/苹果 iPhone 13 Pro Max苹果13promax全网通iPhone13手机5G,3268.00元,700+人收货,仰望数码店,广东
352,【下单优先发+送碎屏宝】HONOR/荣耀X50 5G手机官方旗舰店官网新款正品智能老人学生千元X40直降x50i非华为,1249.00元,700+人收货,三际数码官方旗舰店,山东
353,【顺丰发货】HUAWEI/华为畅享70 智能手机学生大电池大屏老人机学生官方旗舰店优于畅享60系列pro新款畅想70,909.00元,700+人收货,中国移动手机官方旗舰店,浙江
354,【现货速发享好礼】Huawei/华为nova12活力版手机官方旗舰店新款前置6000万nova 12 活力版鸿蒙通信智能,2398.00元,700+人收货,苏宁易购官方旗舰店,北京
355,Apple/苹果 iPhone 15 Pro Max钛金属 支持移动联通5G 双卡双待,12999.00元,700+人收货,北京世纪数码通讯,北京
356,vivo Y55t新品5G智能拍照手机大内存大电池学生百亿补贴官方正品,669.00元,700+人收货,百亿补贴官方频道,浙江
357,【16+1TB】vivo iQOO Neo8,9999.00元,700+人收货,静远数码通讯店,广东
358,Apple/苹果 iPhone 15 Pro 5G智能手机,11000.00元,700+人收货,宏途数码通信,北京
359,[官方旗舰店]飞利浦4G全网通正品老人手机超长待机老年机大屏大字大声移动联通电信版男女学生按键E2220,119.00元,700+人收货,飞利浦官方旗舰店,广东
360,OPPO Find N3 Flip 5G小折叠屏新品上市oppo find n3 flip oppo官方官网旗舰店正品AI智能拍照折叠款,5999.00元,700+人收货,OPPO官方旗舰店,广东
361,MIUI/小米 Redmi Note 12 Turbo 12GB+256GB版本,2999.00元,700+人收货,新方向数码店,广东
362,现货3天内发货【百亿补贴】realme（手机） 真我GT Neo5 SE 16+1T,2589.00元,700+人收货,优品行货数码店,广东
363,【百亿补贴】honor/荣耀 90 12+256G,9999.00元,700+人收货,百盛优选店,广东
364,Apple/苹果 iPhone 15 Pro,9999.00元,700+人收货,合谷数码电器,浙江
365,Apple/苹果 iPhone 15 Pro Max,9799.00元,700+人收货,沃酷3C数码企业店,河南
366,【百亿补贴 16+1T】MIUI/小米 Redmi Note 12 Turbo,2799.00元,700+人收货,中国移动泛全联盟手机企业店,浙江
367,新款老人智能手机三防老年机大屏大字大声音超长待机4G全网通专用,349.00元,700+人收货,亿添富数码广场,北京
368,Apple/苹果 iPhone 15 新品5G手机全新原装正品全网通国行,4829.00元,700+人收货,天猫优品官方直营,浙江
369,[百亿补贴12+256]vivo iQOO Neo8,2099.00元,700+人收货,全国数码手机商城,广东
370,百亿补贴vivo iQOO Neo8 12+256GB,1999.00元,700+人收货,全球数码手机商城,湖北
371,Apple/苹果 iPhone 15 Pro,8599.00元,700+人收货,耀鹏数码通讯,广东
372,Huawei/华为 畅享10正品鸿蒙系统全网通智能大屏学生老人智能手机,360.00元,700+人收货,盛世数码科技88,安徽
373,[15 Pro]Apple/苹果 iPhone 15 Pro 高刷屏全网通2023新品5G手机,8999.00元,700+人收货,华圣手机通讯店,广东
374,honor/荣耀 90 Pro智能手机大电池骁龙8芯片拍摄5G手机百亿补贴,2529.00元,700+人收货,百亿补贴官方频道,浙江
375,OPPO Reno10新款智能拍照快充电竞游戏影像手机百亿补贴官方新品,1728.00元,700+人收货,百亿补贴官方频道,浙江
376,Apple/苹果 iPhone 15 Pro Max 5G智能大屏手机,13000.00元,700+人收货,宏途数码通信,北京
377,【下单享优先发 分期免息】Redmi K70手机红米k70官方旗舰店新品上市官网正品旗舰K60红米k70小米k70,2379.00元,700+人收货,机御旗舰店,广东
378,全新原封正品 顺丰 honor/荣耀 90手机全网通5G,1868.00元,700+人收货,深圳市酷优淘数码公司,广东
379,Apple/苹果 iPhone 15,5999.00元,700+人收货,兴隆数码店,广东
380,【官方旗舰店】2024新款正品朵唯S23 ultra电竞游戏智能手机可用5G卡全网通学生价256G大内存百元老人备用机,386.00元,700+人收货,朵唯官方旗舰店,广东
381,【官网】HONOR/荣耀Play8T 5G手机6000mAh大电池长续航850nit超清高亮新款官方旗舰正品游戏商务学生老人机,1049.00元,700+人收货,荣耀官方旗舰店,广东
382,【全国联保】Apple/苹果 iPhone 15 Pro全网通5G手机原装国行正品,6999.00元,600+人收货,不二优选手机商城,江苏
383,Apple/苹果 iPhone 15 Pro Max 高刷屏全网通2023新品5G手机,10499.00元,600+人收货,花海手机通讯店,北京
384,小米Xiaomi MIX Fold 3新品手机上市小米mixfold3 mix系列折叠屏,7299.00元,600+人收货,百亿补贴官方频道,浙江
385,【百亿补贴128】MIUI/小米 Redmi Note 13 5G电竞大内存高刷,1199.00元,600+人收货,中国移动泛全联盟手机企业店,浙江
386,OnePlus/一加 12 新款5G智能哈苏拍照手机 2K东方屏第三代骁龙8,3905.00元,600+人收货,百亿补贴官方频道,浙江
387,16+256)OnePlus/一加 Ace 2,2999.00元,600+人收货,浩酷3C数码,浙江
388,OnePlus/一加 Ace 2满血版骁龙8+旗舰平台 1.5K灵犀触控屏,2999.00元,600+人收货,蓝宇数码通讯,北京
389,一加 Ace 2 Pro 第二代骁龙8旗舰芯片150W超级闪充至高24GB+1TB超级内存5G性能学生游戏,2999.00元,600+人收货,喵速达电器官方旗舰店,浙江
390,新款Apple/苹果 iPhone14Pro苹果14promax国行正品苹果14plus手机,5879.00元,600+人收货,天诺数码 十年老店,广东
391,一加 Ace 2 5G数字移动电话机 全网通手机,2699.00元,600+人收货,喵速达电器官方旗舰店,浙江
392,iQOO（数码） Neo8 Pro16+512GB,2599.00元,600+人收货,果果数码手机商城,湖北
393,【官方旗舰店】诺基亚2660 Flip翻盖老年机正品超长待机老人老年大屏大字学生4G商务老人机官网2023新款,399.00元,600+人收货,诺基亚手机官方旗舰店,北京
394,【24期免息】OPPO Reno11新品手机opporeno11正品oppo手机官方旗舰店官网oppo reno11新款上市reno10 0ppo,2099.00元,600+人收货,OPPO熊鑫专卖店,上海
395,送豪华礼/现货速发 华为Mate50Pro 新品X50 5G智能手机快充1亿像素曲屏游戏华为官方旗舰正品店官网正品,1438.00元,600+人收货,晟誉祥手机专营店,广东
396,【12GB+256GB】OPPO K11,1699.00元,600+人收货,乐时代数码店,广东
397,honor/荣耀X50i+ 5G智能手机 一亿像素护眼屏 百亿补贴官方正品,1278.00元,600+人收货,百亿补贴官方频道,浙江
398,现货速发【官方正品】小米Redmi 红米10A 官方旗舰店5000mAh大电量千元机大屏幕老年人学生9a红米10a,509.00元,600+人收货,机御旗舰店,广东
399,【512】MIUI/小米 Redmi Note 13 Pro+,2199.00元,600+人收货,百补优选,广东
400,Apple/苹果 iPhone 15,5999.00元,600+人收货,果壹数码,北京
401,【8+128G】MIUI/小米 Redmi Note 13 5G,1099.00元,600+人收货,壹佰分数码,广东
402,华为翻盖老人手机全网通4G手机老人大字大声移动联通电信超长待机,166.00元,600+人收货,爱立信数码,广东
